"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.question","Input.keywords","Answer.keyword1","Answer.keyword2","Answer.utterance","Approve","Reject"
"3EKTG13I0X9XL0T18D0RYLFYBC9MLS","3D7SO00DFOV7YA2N2KEZ3E0GWPECV5","type keywords and ask a clarification question","You are playing two roles: the search engine user and the search engine assistant. The user types keywords to the search bar; The assistant asks a question to clarify the user's  intention","chat, utterance, data collection","$0.08","Wed Jun 22 06:21:58 PDT 2022","1","BatchId:4766224;OriginalHitTemplateId:928390845;","1800","259200","Sat Jun 25 06:21:58 PDT 2022","","","33PPUNGG3CCBAPLQIOSJHJFVSZNZRH","A23C0K84LJ5ZV3","Approved","Wed Jun 22 07:53:05 PDT 2022","Wed Jun 22 07:54:17 PDT 2022","Sat Jun 25 07:54:17 PDT 2022","Wed Jun 22 18:39:18 PDT 2022","","","72","100% (2/2)","100% (2/2)","100% (2/2)","Can stones form in other parts of the urinary tract besides the kidney?","Can, stones, form, parts, urinary, tract, besides, kidney","stones","kidney","stone formation in other parts besides kidney?"
"3G4VVJO6Q2MSMX8WFTGI0PWERHFPKO","3D7SO00DFOV7YA2N2KEZ3E0GWPECV5","type keywords and ask a clarification question","You are playing two roles: the search engine user and the search engine assistant. The user types keywords to the search bar; The assistant asks a question to clarify the user's  intention","chat, utterance, data collection","$0.08","Wed Jun 22 06:21:58 PDT 2022","1","BatchId:4766224;OriginalHitTemplateId:928390845;","1800","259200","Sat Jun 25 06:21:58 PDT 2022","","","3WYGZ5XF30MSM9MHXCPEKEWEAT5SKQ","A2MM22X0EHEX9G","Approved","Wed Jun 22 08:34:51 PDT 2022","Wed Jun 22 08:35:27 PDT 2022","Sat Jun 25 08:35:27 PDT 2022","Wed Jun 22 18:38:43 PDT 2022","","","36","100% (91/91)","100% (91/91)","100% (91/91)","What is the difference between celiac disease and an allergy to wheat and other grains?","What, difference, celiac, disease, allergy, wheat, grains","celiac","disease","Celiac disease compared to grain allergies"
"338431Z1GOLWO19QQDC0C1D2C4DRO2","3D7SO00DFOV7YA2N2KEZ3E0GWPECV5","type keywords and ask a clarification question","You are playing two roles: the search engine user and the search engine assistant. The user types keywords to the search bar; The assistant asks a question to clarify the user's  intention","chat, utterance, data collection","$0.08","Wed Jun 22 06:21:57 PDT 2022","1","BatchId:4766224;OriginalHitTemplateId:928390845;","1800","259200","Sat Jun 25 06:21:57 PDT 2022","","","33PPUNGG3CCBAPLQIOSJHJFVS0XRZL","A3MSYMSTHZJI98","Approved","Wed Jun 22 08:28:05 PDT 2022","Wed Jun 22 08:29:14 PDT 2022","Sat Jun 25 08:29:14 PDT 2022","Wed Jun 22 18:38:44 PDT 2022","","","69","100% (31/31)","100% (31/31)","100% (31/31)","Is sirolimus given to patients who receive organs other than kidneys or have other conditions?","Is, sirolimus, given, patients, receive, organs, kidneys, conditions","sirolimus","Is","Do you want to know what sirolimus is?"
"3EQPA8A3872RPH4KKHE8Q8YFMRMZJK","3D7SO00DFOV7YA2N2KEZ3E0GWPECV5","type keywords and ask a clarification question","You are playing two roles: the search engine user and the search engine assistant. The user types keywords to the search bar; The assistant asks a question to clarify the user's  intention","chat, utterance, data collection","$0.08","Wed Jun 22 06:21:58 PDT 2022","1","BatchId:4766224;OriginalHitTemplateId:928390845;","1800","259200","Sat Jun 25 06:21:58 PDT 2022","","","3483FV8BEIQSIVKU1TG7JDESB3A62I","A34QZDSTKZ3JO9","Approved","Wed Jun 22 07:49:03 PDT 2022","Wed Jun 22 07:49:45 PDT 2022","Sat Jun 25 07:49:45 PDT 2022","Wed Jun 22 18:38:44 PDT 2022","","","42","100% (17/17)","100% (17/17)","100% (17/17)","Does anemia due to iron deficiency happen quickly or does it take a long time?","Does, anemia, due, iron, deficiency, happen, quickly, take, long, time","iron","deficiency","symptoms of iron deficiency?"
"33W1NHWFZKRL3K0PWBSCSELOKTDTZJ","3D7SO00DFOV7YA2N2KEZ3E0GWPECV5","type keywords and ask a clarification question","You are playing two roles: the search engine user and the search engine assistant. The user types keywords to the search bar; The assistant asks a question to clarify the user's  intention","chat, utterance, data collection","$0.08","Wed Jun 22 06:21:58 PDT 2022","1","BatchId:4766224;OriginalHitTemplateId:928390845;","1800","259200","Sat Jun 25 06:21:58 PDT 2022","","","3AUQQEL7U9061BWHNEK1CH1CVYGV0D","A2MM22X0EHEX9G","Approved","Wed Jun 22 07:48:02 PDT 2022","Wed Jun 22 07:48:38 PDT 2022","Sat Jun 25 07:48:38 PDT 2022","Wed Jun 22 18:39:19 PDT 2022","","","36","100% (91/91)","100% (91/91)","100% (91/91)","If I have chest pain, does that mean I am having a heart attack?","If, I, chest, pain, mean, I, heart, attack","heart","attack","Signs and symptoms of heart attack"
"3SBNLSTU7XBEMV4SALSXNA32H7PZD6","3D7SO00DFOV7YA2N2KEZ3E0GWPECV5","type keywords and ask a clarification question","You are playing two roles: the search engine user and the search engine assistant. The user types keywords to the search bar; The assistant asks a question to clarify the user's  intention","chat, utterance, data collection","$0.08","Wed Jun 22 06:21:57 PDT 2022","1","BatchId:4766224;OriginalHitTemplateId:928390845;","1800","259200","Sat Jun 25 06:21:57 PDT 2022","","","3OCHAWUVGSR0IQ8GRMV1JMD6P7QXKK","AIEJT3DNSEJMT","Approved","Wed Jun 22 07:28:02 PDT 2022","Wed Jun 22 07:29:15 PDT 2022","Sat Jun 25 07:29:15 PDT 2022","Wed Jun 22 18:38:44 PDT 2022","","","73","84% (38/45)","84% (38/45)","84% (38/45)","What other tests might my doctor order besides ESR?","What, tests, might, doctor, order, besides, ESR","ESR test","ESR test","what is ESR test"
"3MQKOF1EF5UAS0ZNZY8QO69K05LWDD","3D7SO00DFOV7YA2N2KEZ3E0GWPECV5","type keywords and ask a clarification question","You are playing two roles: the search engine user and the search engine assistant. The user types keywords to the search bar; The assistant asks a question to clarify the user's  intention","chat, utterance, data collection","$0.08","Wed Jun 22 06:21:57 PDT 2022","1","BatchId:4766224;OriginalHitTemplateId:928390845;","1800","259200","Sat Jun 25 06:21:57 PDT 2022","","","3PDJHANYK9NWXLNCKEJE6HKU0MB6HJ","A1C8FN01981A69","Approved","Wed Jun 22 06:52:07 PDT 2022","Wed Jun 22 06:52:43 PDT 2022","Sat Jun 25 06:52:43 PDT 2022","Wed Jun 22 18:38:44 PDT 2022","","","36","100% (6/6)","100% (6/6)","100% (6/6)","My iron level is normal, but my ferritin level is low. Why is that?","My, iron, level, normal, ferritin, level, low, Why","low","ferritin","why a ferritin level is too low?"
"33QQ60S6BVO31C9OSM5URB44L01U0J","3D7SO00DFOV7YA2N2KEZ3E0GWPECV5","type keywords and ask a clarification question","You are playing two roles: the search engine user and the search engine assistant. The user types keywords to the search bar; The assistant asks a question to clarify the user's  intention","chat, utterance, data collection","$0.08","Wed Jun 22 06:21:58 PDT 2022","1","BatchId:4766224;OriginalHitTemplateId:928390845;","1800","259200","Sat Jun 25 06:21:58 PDT 2022","","","3Z3ZLGNNSM1ADVZXK28A8S0BHIZQ3N","A1U4SY13TR75PQ","Approved","Wed Jun 22 06:29:13 PDT 2022","Wed Jun 22 06:30:09 PDT 2022","Sat Jun 25 06:30:09 PDT 2022","Wed Jun 22 18:39:19 PDT 2022","","","56","100% (49/49)","100% (49/49)","100% (49/49)","One of the results from my electrolyte panel is slightly out of range. What does this mean?","One, results, electrolyte, panel, slightly, range, What, mean","electrolyte","range","Do you want to know about the range for electrolyte panels?"
"3YD0MU1ND57X4EVA7G9C6P2XMBG7AL","3D7SO00DFOV7YA2N2KEZ3E0GWPECV5","type keywords and ask a clarification question","You are playing two roles: the search engine user and the search engine assistant. The user types keywords to the search bar; The assistant asks a question to clarify the user's  intention","chat, utterance, data collection","$0.08","Wed Jun 22 06:21:59 PDT 2022","1","BatchId:4766224;OriginalHitTemplateId:928390845;","1800","259200","Sat Jun 25 06:21:59 PDT 2022","","","3WYP994K1BYIJGD1UEN2SHFXQIM6YG","A36LIFT8M2EIHN","Approved","Wed Jun 22 06:44:26 PDT 2022","Wed Jun 22 06:46:05 PDT 2022","Sat Jun 25 06:46:05 PDT 2022","Wed Jun 22 18:38:44 PDT 2022","","","99","100% (3/3)","100% (3/3)","100% (3/3)","Does the Epstein-Barr virus (EBV) cause chronic fatigue syndrome?","Does, EpsteinBarr, virus, EBV, cause, chronic, fatigue, syndrome","does","chronic","do you want to know about ""does eating banana cause chronic diseases?"""
"3W0XM68Y0S1P55PUUR5SZTEGO1A1KX","3D7SO00DFOV7YA2N2KEZ3E0GWPECV5","type keywords and ask a clarification question","You are playing two roles: the search engine user and the search engine assistant. The user types keywords to the search bar; The assistant asks a question to clarify the user's  intention","chat, utterance, data collection","$0.08","Wed Jun 22 06:21:57 PDT 2022","1","BatchId:4766224;OriginalHitTemplateId:928390845;","1800","259200","Sat Jun 25 06:21:57 PDT 2022","","","317HQ483IBZ4014OPDNG847VVPANIY","A2L20FWMZBPG1G","Approved","Wed Jun 22 06:32:06 PDT 2022","Wed Jun 22 06:33:25 PDT 2022","Sat Jun 25 06:33:25 PDT 2022","Wed Jun 22 18:38:44 PDT 2022","","","79","100% (1/1)","100% (1/1)","100% (1/1)","What other tests may be performed to help determine the cause of liver damage?","What, tests, may, performed, help, determine, cause, liver, damage","livwe","damage","what kind of tests define liver damage?"
"31SIZS5W6CLZ9DM65Q441682R5VRQA","3D7SO00DFOV7YA2N2KEZ3E0GWPECV5","type keywords and ask a clarification question","You are playing two roles: the search engine user and the search engine assistant. The user types keywords to the search bar; The assistant asks a question to clarify the user's  intention","chat, utterance, data collection","$0.08","Wed Jun 22 06:21:58 PDT 2022","1","BatchId:4766224;OriginalHitTemplateId:928390845;","1800","259200","Sat Jun 25 06:21:58 PDT 2022","","","324G5B4FB7F4QLVL5GHL63L99GR70F","A2MM22X0EHEX9G","Approved","Wed Jun 22 06:44:42 PDT 2022","Wed Jun 22 06:45:05 PDT 2022","Sat Jun 25 06:45:05 PDT 2022","Wed Jun 22 18:39:19 PDT 2022","","","23","100% (91/91)","100% (91/91)","100% (91/91)","What products in the U.S. still contain lead, besides paint and ceramics?","What, products, US, still, contain, lead, besides, paint, ceramics","lead","U.S","Products with lead in the US"
"3SV8KD29M7YM01A222EKRNYS1GMZKJ","3D7SO00DFOV7YA2N2KEZ3E0GWPECV5","type keywords and ask a clarification question","You are playing two roles: the search engine user and the search engine assistant. The user types keywords to the search bar; The assistant asks a question to clarify the user's  intention","chat, utterance, data collection","$0.08","Wed Jun 22 06:21:59 PDT 2022","1","BatchId:4766224;OriginalHitTemplateId:928390845;","1800","259200","Sat Jun 25 06:21:59 PDT 2022","","","3WMOAN2SRF49M7OOOKMZNTXP3RBVN8","AIEJT3DNSEJMT","Approved","Wed Jun 22 06:55:28 PDT 2022","Wed Jun 22 06:56:40 PDT 2022","Sat Jun 25 06:56:40 PDT 2022","Wed Jun 22 18:38:44 PDT 2022","","","72","84% (38/45)","84% (38/45)","84% (38/45)","Do I need to tell my other healthcare providers that I am receiving heparin?","Do, I, need, tell, healthcare, providers, I, receiving, heparin","receiving, heparin","Receiving heparin","what's receiving heparin"
"3ZQA3IO32EX8VWA9SJXL6AVP86K1OH","3D7SO00DFOV7YA2N2KEZ3E0GWPECV5","type keywords and ask a clarification question","You are playing two roles: the search engine user and the search engine assistant. The user types keywords to the search bar; The assistant asks a question to clarify the user's  intention","chat, utterance, data collection","$0.08","Wed Jun 22 06:21:58 PDT 2022","1","BatchId:4766224;OriginalHitTemplateId:928390845;","1800","259200","Sat Jun 25 06:21:58 PDT 2022","","","39PAAFCODQ77HKT8LG8BWS3HS9ZVTB","A32JMKV7ZA8J13","Approved","Wed Jun 22 07:01:27 PDT 2022","Wed Jun 22 07:02:19 PDT 2022","Sat Jun 25 07:02:19 PDT 2022","Wed Jun 22 18:39:19 PDT 2022","","","52","100% (13/13)","100% (13/13)","100% (13/13)","If I have had EBV infection, can I still get mono?","If, I, EBV, infection, I, still, get, mono","EBV","mono","EBV and MONO correlation?"
"3OWZNK3RZOVAXMC27998AZXJIYLU23","3D7SO00DFOV7YA2N2KEZ3E0GWPECV5","type keywords and ask a clarification question","You are playing two roles: the search engine user and the search engine assistant. The user types keywords to the search bar; The assistant asks a question to clarify the user's  intention","chat, utterance, data collection","$0.08","Wed Jun 22 06:21:59 PDT 2022","1","BatchId:4766224;OriginalHitTemplateId:928390845;","1800","259200","Sat Jun 25 06:21:59 PDT 2022","","","3SB4CE2TJZ2U6DZUFVICP8AAKVYAXK","A2HM35CWB7IIFM","Approved","Wed Jun 22 07:35:17 PDT 2022","Wed Jun 22 07:36:11 PDT 2022","Sat Jun 25 07:36:11 PDT 2022","Wed Jun 22 18:38:44 PDT 2022","","","54","100% (7/7)","100% (7/7)","100% (7/7)","Why shouldn't I take an over the counter anti-diarrhea medicine?","Why, shouldnt, I, take, counter, antidiarrhea, medicine","antidiarrhea","medicine","risks of taking antidiarrhea medicine"
"378G7J1SKO4FK6DNVTJAUOR50HMWE6","3D7SO00DFOV7YA2N2KEZ3E0GWPECV5","type keywords and ask a clarification question","You are playing two roles: the search engine user and the search engine assistant. The user types keywords to the search bar; The assistant asks a question to clarify the user's  intention","chat, utterance, data collection","$0.08","Wed Jun 22 06:21:57 PDT 2022","1","BatchId:4766224;OriginalHitTemplateId:928390845;","1800","259200","Sat Jun 25 06:21:57 PDT 2022","","","3OCHAWUVGSR0IQ8GRMV1JMD6P7SKX9","A1WPLR6Z2JI268","Approved","Wed Jun 22 07:35:07 PDT 2022","Wed Jun 22 07:35:51 PDT 2022","Sat Jun 25 07:35:51 PDT 2022","Wed Jun 22 18:38:44 PDT 2022","","","44","100% (37/37)","100% (37/37)","100% (37/37)","Why would my healthcare practitioner want me to wait to test my lipids?","Why, would, healthcare, practitioner, want, wait, test, lipids","wait","lipids","why you must wait for lipid testing?"
"3V0TR1NRWD80LRDR5IB53DINV9Q4AY","3D7SO00DFOV7YA2N2KEZ3E0GWPECV5","type keywords and ask a clarification question","You are playing two roles: the search engine user and the search engine assistant. The user types keywords to the search bar; The assistant asks a question to clarify the user's  intention","chat, utterance, data collection","$0.08","Wed Jun 22 06:21:57 PDT 2022","1","BatchId:4766224;OriginalHitTemplateId:928390845;","1800","259200","Sat Jun 25 06:21:57 PDT 2022","","","3GU1KF0O4M8UGE2VZI8RQ68D0FMBP6","A3MSYMSTHZJI98","Approved","Wed Jun 22 08:22:42 PDT 2022","Wed Jun 22 08:23:44 PDT 2022","Sat Jun 25 08:23:44 PDT 2022","Wed Jun 22 18:38:45 PDT 2022","","","62","100% (31/31)","100% (31/31)","100% (31/31)","Should I tell all of my doctors that I am taking theophylline?","Should, I, tell, doctors, I, taking, theophylline","theophylline","Should","Do you want to know about whether I should take theophylline?"
"3YKP7CX6H5L2NO02DU9810M34T17BG","3D7SO00DFOV7YA2N2KEZ3E0GWPECV5","type keywords and ask a clarification question","You are playing two roles: the search engine user and the search engine assistant. The user types keywords to the search bar; The assistant asks a question to clarify the user's  intention","chat, utterance, data collection","$0.08","Wed Jun 22 06:21:59 PDT 2022","1","BatchId:4766224;OriginalHitTemplateId:928390845;","1800","259200","Sat Jun 25 06:21:59 PDT 2022","","","3JWH6J9I9WKUDTQIJ3VZMH3I0ZSNBR","A1U4SY13TR75PQ","Approved","Wed Jun 22 06:41:08 PDT 2022","Wed Jun 22 06:41:45 PDT 2022","Sat Jun 25 06:41:45 PDT 2022","Wed Jun 22 18:38:44 PDT 2022","","","37","100% (49/49)","100% (49/49)","100% (49/49)","Once I have been treated for a bacterial lower respiratory tract infection, can the infection return?","Once, I, treated, bacterial, lower, respiratory, tract, infection, infection, return","infection","return","Do you want to know about what infections commonly recur?"
"32ZCLEW0C2QXBD2EX8G6ZAW1CSFPJP","3D7SO00DFOV7YA2N2KEZ3E0GWPECV5","type keywords and ask a clarification question","You are playing two roles: the search engine user and the search engine assistant. The user types keywords to the search bar; The assistant asks a question to clarify the user's  intention","chat, utterance, data collection","$0.08","Wed Jun 22 06:21:58 PDT 2022","1","BatchId:4766224;OriginalHitTemplateId:928390845;","1800","259200","Sat Jun 25 06:21:58 PDT 2022","","","3EKVH9QME2BR34Z9BGOLPJOKSQ02DB","A2MM22X0EHEX9G","Approved","Wed Jun 22 07:59:41 PDT 2022","Wed Jun 22 08:00:43 PDT 2022","Sat Jun 25 08:00:43 PDT 2022","Wed Jun 22 18:39:19 PDT 2022","","","62","100% (91/91)","100% (91/91)","100% (91/91)","If I have a positive urine protein test, what other tests might be done in follow up?","If, I, positive, urine, protein, test, tests, might, done, follow","urine","tests","subsequent tests for positive urine protein"
"3UZUVSO3QA1JFUJ9RRDNLQPE2F8ME5","3D7SO00DFOV7YA2N2KEZ3E0GWPECV5","type keywords and ask a clarification question","You are playing two roles: the search engine user and the search engine assistant. The user types keywords to the search bar; The assistant asks a question to clarify the user's  intention","chat, utterance, data collection","$0.08","Wed Jun 22 06:21:57 PDT 2022","1","BatchId:4766224;OriginalHitTemplateId:928390845;","1800","259200","Sat Jun 25 06:21:57 PDT 2022","","","3HMVI3QICNZNCUC4O8BLXLOGI8ZY15","AIEJT3DNSEJMT","Approved","Wed Jun 22 08:28:42 PDT 2022","Wed Jun 22 08:29:17 PDT 2022","Sat Jun 25 08:29:17 PDT 2022","Wed Jun 22 18:38:45 PDT 2022","","","35","84% (38/45)","84% (38/45)","84% (38/45)","Why would my healthcare provider recommend a folate supplement when I am taking methotrexate?","Why, would, healthcare, provider, recommend, folate, supplement, I, taking, methotrexate","methotrexate","methotrexate","what is methotrexate"
